x,y,rt,gain,loss,ratio,cond_id,mult,dist,radius,id,sub_id,block
0.8373161764705882,-0.3845358455882353,694,1,0,0,3,0,1,32,534,15,3
0.4310661764705882,0.1154641544117647,777,1,0,0,3,0,1,32,534,15,3
0.6498161764705882,-0.3532858455882353,714,1,0,0,3,0,1,32,534,15,3
0.3060661764705882,-0.4470358455882353,739,1,0,0,3,0,1,32,534,15,3
0.6185661764705882,-0.3220358455882353,662,1,0,0,3,0,1,32,534,15,3
0.6498161764705882,-0.5095358455882353,737,1,0,0,3,0,1,32,534,15,3
0.9623161764705882,0.24046415441176472,727,1,0,0,3,0,1,32,534,15,3
0.6810661764705882,-0.2907858455882353,732,1,0,0,3,0,1,32,534,15,3
1.0560661764705883,0.24046415441176472,729,1,0,0,3,0,1,32,534,15,3
0.7435661764705882,-0.4782858455882353,684,1,0,0,3,0,1,32,534,15,3
0.6185661764705882,0.1154641544117647,755,1,0,0,3,0,1,32,534,15,3
0.5248161764705882,0.24046415441176472,725,1,0,0,3,0,1,32,534,15,4
0.3060661764705882,0.20921415441176472,712,1,0,0,3,0,1,32,534,15,4
0.6498161764705882,0.2717141544117647,750,1,0,0,3,0,1,32,534,15,4
0.4310661764705882,0.052964154411764705,792,1,0,0,3,0,1,32,534,15,4
0.6185661764705882,0.24046415441176472,719,1,0,0,3,0,1,32,534,15,4
0.3998161764705882,-0.1032858455882353,740,1,0,0,3,0,1,32,534,15,4
0.7435661764705882,0.14671415441176472,723,1,0,0,3,0,1,32,534,15,4
0.2748161764705882,0.052964154411764705,735,1,0,0,3,0,1,32,534,15,4
0.4935661764705882,-0.0720358455882353,697,1,0,0,3,0,1,32,534,15,4
0.2748161764705882,-0.4782858455882353,748,1,0,0,3,0,1,32,534,15,4
0.4935661764705882,0.24046415441176472,807,1,0,0,3,0,1,32,534,15,4
0.8060661764705882,-0.13453584558823528,667,1,0,0,3,0,1,32,534,15,4
0.7123161764705882,-0.19703584558823528,822,1,0,0,3,0,1,32,534,15,4
0.8060661764705882,-0.22828584558823528,774,1,0,0,3,0,1,32,534,15,4
0.7123161764705882,0.3342141544117647,824,1,0,0,3,0,1,32,534,15,4
0.8998161764705882,0.052964154411764705,692,1,0,0,3,0,1,32,534,15,4
0.5873161764705882,0.20921415441176472,732,1,0,0,3,0,1,32,534,15,4
0.5248161764705882,0.20921415441176472,742,1,0,0,3,0,1,32,534,15,4
1.0873161764705883,0.021714154411764705,761,1,0,0,3,0,1,32,534,15,4
0.8685661764705882,0.052964154411764705,831,1,0,0,3,0,1,32,534,15,4
0.7435661764705882,0.14671415441176472,741,1,0,0,3,0,1,32,534,15,4
0.5873161764705882,0.24046415441176472,703,1,0,0,3,0,1,32,534,15,4
0.6810661764705882,0.3967141544117647,745,1,0,0,3,0,1,32,534,15,4
0.9310661764705882,-0.19703584558823528,763,1,0,0,3,0,1,32,534,15,4
0.7123161764705882,0.021714154411764705,697,1,0,0,3,0,1,32,534,15,4
0.3998161764705882,0.0842141544117647,706,1,0,0,3,0,1,32,534,15,4
0.8060661764705882,-0.1032858455882353,731,1,0,0,3,0,1,32,534,15,4
0.4310661764705882,-0.2595358455882353,745,1,0,0,3,0,1,32,534,15,4
0.5560661764705882,0.4279641544117647,670,1,0,0,3,0,1,32,534,15,5
0.4623161764705882,-0.4470358455882353,699,1,0,0,3,0,1,32,534,15,5
0.5873161764705882,0.20921415441176472,674,1,0,0,3,0,1,32,534,15,5
0.6498161764705882,-0.009535845588235295,649,1,0,0,3,0,1,32,534,15,5
0.2748161764705882,0.1154641544117647,656,1,0,0,3,0,1,32,534,15,5
0.6810661764705882,0.1154641544117647,625,1,0,0,3,0,1,32,534,15,5
0.4935661764705882,-0.1032858455882353,634,1,0,0,3,0,1,32,534,15,5
0.7748161764705882,0.4279641544117647,608,1,0,0,3,0,1,32,534,15,5
0.4310661764705882,0.5217141544117647,611,1,0,0,3,0,1,32,534,15,5
0.5873161764705882,0.1154641544117647,582,1,0,0,3,0,1,32,534,15,5
0.9935661764705882,-0.1032858455882353,642,1,0,0,3,0,1,32,534,15,5
0.8685661764705882,0.14671415441176472,633,1,0,0,3,0,1,32,534,15,5
0.7123161764705882,0.052964154411764705,670,1,0,0,3,0,1,32,534,15,5
0.9310661764705882,0.4279641544117647,645,1,0,0,3,0,1,32,534,15,5
0.7748161764705882,-0.3220358455882353,699,1,0,0,3,0,1,32,534,15,5
0.9310661764705882,0.4904641544117647,670,1,0,0,3,0,1,32,534,15,5
0.8060661764705882,0.3654641544117647,652,1,0,0,3,0,1,32,534,15,5
0.3685661764705882,-0.4470358455882353,654,1,0,0,3,0,1,32,534,15,5
0.6498161764705882,0.052964154411764705,676,1,0,0,3,0,1,32,534,15,5
0.5560661764705882,0.0842141544117647,684,1,0,0,3,0,1,32,534,15,5
0.14981617647058823,0.3967141544117647,632,1,0,0,3,0,1,32,534,15,5
0.8060661764705882,-0.3532858455882353,681,1,0,0,3,0,1,32,534,15,5
0.8373161764705882,-0.13453584558823528,659,1,0,0,3,0,1,32,534,15,6
0.4935661764705882,0.20921415441176472,655,1,0,0,3,0,1,32,534,15,6
0.3373161764705882,0.4592141544117647,593,1,0,0,3,0,1,32,534,15,6
0.8060661764705882,-0.13453584558823528,662,1,0,0,3,0,1,32,534,15,6
0.7435661764705882,0.8029641544117647,600,1,0,0,3,0,1,32,534,15,6
1.1185661764705883,-0.5720358455882353,605,1,0,0,3,0,1,32,534,15,6
0.5248161764705882,-0.3220358455882353,659,1,0,0,3,0,1,32,534,15,6
0.4623161764705882,-0.5720358455882353,680,1,0,0,3,0,1,32,534,15,6
0.05606617647058823,0.4904641544117647,613,1,0,0,3,0,1,32,534,15,6
0.7748161764705882,0.021714154411764705,636,1,0,0,3,0,1,32,534,15,6
0.18106617647058823,0.6154641544117647,656,1,0,0,3,0,1,32,534,15,6
0.3998161764705882,0.5842141544117647,683,1,0,0,3,0,1,32,534,15,6
0.5560661764705882,0.14671415441176472,671,1,0,0,3,0,1,32,534,15,6
0.6185661764705882,0.14671415441176472,677,1,0,0,3,0,1,32,534,15,6
0.6498161764705882,-0.3220358455882353,608,1,0,0,3,0,1,32,534,15,6
0.6498161764705882,-0.16578584558823528,606,1,0,0,3,0,1,32,534,15,6
0.6810661764705882,-0.2907858455882353,648,1,0,0,3,0,1,32,534,15,6
0.7435661764705882,-0.16578584558823528,651,1,0,0,3,0,1,32,534,15,6
0.8060661764705882,-0.3845358455882353,687,1,0,0,3,0,1,32,534,15,6
0.7123161764705882,-0.009535845588235295,660,1,0,0,3,0,1,32,534,15,6
0.08731617647058823,0.14671415441176472,628,1,0,0,3,0,1,32,534,15,6
0.02481617647058823,0.20921415441176472,626,1,0,0,3,0,1,32,534,15,6
-0.5064338235294118,0.20921415441176472,607,1,0,0,3,0,1,32,534,15,6
0.5248161764705882,-1.2282858455882353,643,1,0,0,3,0,1,32,534,15,7
-0.2876838235294118,0.20921415441176472,676,1,0,0,3,0,1,32,534,15,7
-0.5689338235294118,-0.5095358455882353,658,1,0,0,3,0,1,32,534,15,7
-0.2564338235294118,-0.0720358455882353,666,1,0,0,3,0,1,32,534,15,7
0.5248161764705882,0.20921415441176472,572,1,0,0,3,0,1,32,534,15,7
0.05606617647058823,0.021714154411764705,643,1,0,0,3,0,1,32,534,15,7
0.7748161764705882,-0.22828584558823528,655,1,0,0,3,0,1,32,534,15,7
0.5248161764705882,-0.22828584558823528,629,1,0,0,3,0,1,32,534,15,7
0.21231617647058823,0.0842141544117647,628,1,0,0,3,0,1,32,534,15,7
-0.06893382352941177,0.052964154411764705,668,1,0,0,3,0,1,32,534,15,7
0.3060661764705882,-0.4157858455882353,656,1,0,0,3,0,1,32,534,15,7
-0.10018382352941177,0.24046415441176472,678,1,0,0,3,0,1,32,534,15,7
0.18106617647058823,-0.22828584558823528,640,1,0,0,3,0,1,32,534,15,7
-0.22518382352941177,-0.13453584558823528,636,1,0,0,3,0,1,32,534,15,7
0.02481617647058823,0.0842141544117647,613,1,0,0,3,0,1,32,534,15,7
-0.4126838235294118,0.20921415441176472,586,1,0,0,3,0,1,32,534,15,7
0.5873161764705882,-0.3532858455882353,675,1,0,0,3,0,1,32,534,15,7
0.02481617647058823,-0.040785845588235295,622,1,0,0,3,0,1,32,534,15,7
0.3685661764705882,-0.009535845588235295,646,1,0,0,3,0,1,32,534,15,7
0.4310661764705882,-0.0720358455882353,646,1,0,0,3,0,1,32,534,15,7
0.05606617647058823,-0.4782858455882353,669,1,0,0,3,0,1,32,534,15,7
-0.03768382352941177,0.052964154411764705,679,1,0,0,3,0,1,32,534,15,7
-0.03768382352941177,-0.2907858455882353,634,1,0,0,3,0,1,32,534,15,7
0.3060661764705882,0.3967141544117647,674,1,0,0,3,0,1,32,534,15,7
0.5248161764705882,-0.13453584558823528,663,1,0,0,3,0,1,32,534,15,7
0.4935661764705882,-0.3845358455882353,688,1,0,0,3,0,1,32,534,15,7
-0.00643382352941177,0.4904641544117647,552,1,0,0,3,0,1,32,534,15,7
-0.13143382352941177,-0.0720358455882353,637,1,0,0,3,0,1,32,534,15,7
0.11856617647058823,0.14671415441176472,579,1,0,0,3,0,1,32,534,15,8
-0.3501838235294118,-0.3532858455882353,679,1,0,0,3,0,1,32,534,15,8
0.24356617647058823,0.3029641544117647,612,1,0,0,3,0,1,32,534,15,8
0.11856617647058823,-0.19703584558823528,652,1,0,0,3,0,1,32,534,15,8
0.2748161764705882,-0.13453584558823528,580,1,0,0,3,0,1,32,534,15,8
0.3373161764705882,-0.1032858455882353,566,1,0,0,3,0,1,32,534,15,8
0.08731617647058823,-0.5095358455882353,695,1,0,0,3,0,1,32,534,15,8
0.6498161764705882,-0.040785845588235295,602,1,0,0,3,0,1,32,534,15,8
0.21231617647058823,-0.1032858455882353,679,1,0,0,3,0,1,32,534,15,8
0.3685661764705882,0.052964154411764705,641,1,0,0,3,0,1,32,534,15,8
0.3998161764705882,-0.22828584558823528,656,1,0,0,3,0,1,32,534,15,8
0.3998161764705882,-0.3845358455882353,570,1,0,0,3,0,1,32,534,15,8
0.6185661764705882,-0.3532858455882353,653,1,0,0,3,0,1,32,534,15,8
-0.2876838235294118,0.17796415441176472,579,1,0,0,3,0,1,32,534,15,8
0.3373161764705882,0.6154641544117647,618,1,0,0,3,0,1,32,534,15,8
0.5560661764705882,0.5529641544117647,624,1,0,0,3,0,1,32,534,15,8
0.5248161764705882,-0.13453584558823528,660,1,0,0,3,0,1,32,534,15,8
0.18106617647058823,-0.040785845588235295,630,1,0,0,3,0,1,32,534,15,8
-0.06893382352941177,0.3342141544117647,626,1,0,0,3,0,1,32,534,15,8
0.7123161764705882,-0.16578584558823528,587,1,0,0,3,0,1,32,534,15,8
0.11856617647058823,0.17796415441176472,685,1,0,0,3,0,1,32,534,15,8
0.14981617647058823,-0.009535845588235295,649,1,0,0,3,0,1,32,534,15,8
0.4935661764705882,0.17796415441176472,623,1,0,0,3,0,1,32,534,15,8
0.3685661764705882,-0.040785845588235295,665,1,0,0,3,0,1,32,534,15,8
0.11856617647058823,-0.0720358455882353,613,1,0,0,3,0,1,32,534,15,8
-0.06893382352941177,-0.2907858455882353,520,1,0,0,3,0,1,32,534,15,8
0.24356617647058823,-0.2907858455882353,541,1,0,0,3,0,1,32,534,15,8
0.02481617647058823,0.14671415441176472,613,1,0,0,3,0,1,32,534,15,8
0.6185661764705882,0.3029641544117647,600,1,0,0,3,0,1,32,534,15,8
0.4623161764705882,0.24046415441176472,592,1,0,0,3,0,1,32,534,15,9
0.3685661764705882,-0.19703584558823528,537,1,0,0,3,0,1,32,534,15,9
0.6498161764705882,0.021714154411764705,613,1,0,0,3,0,1,32,534,15,9
0.3685661764705882,0.052964154411764705,571,1,0,0,3,0,1,32,534,15,9
0.7123161764705882,-0.6345358455882353,643,1,0,0,3,0,1,32,534,15,9
0.5873161764705882,-0.3532858455882353,633,1,0,0,3,0,1,32,534,15,9
-0.13143382352941177,-0.6970358455882353,585,1,0,0,3,0,1,32,534,15,9
-0.2876838235294118,0.5529641544117647,546,1,0,0,3,0,1,32,534,15,9
0.3685661764705882,-0.4782858455882353,654,1,0,0,3,0,1,32,534,15,9
-0.10018382352941177,-0.1032858455882353,670,1,0,0,3,0,1,32,534,15,9
-0.10018382352941177,-0.16578584558823528,600,1,0,0,3,0,1,32,534,15,9
0.4623161764705882,0.14671415441176472,635,1,0,0,3,0,1,32,534,15,9
1.1810661764705883,0.14671415441176472,629,1,0,0,3,0,1,32,534,15,9
0.5873161764705882,-0.0720358455882353,639,1,0,0,3,0,1,32,534,15,9
0.6810661764705882,0.14671415441176472,594,1,0,0,3,0,1,32,534,15,9
0.21231617647058823,0.1154641544117647,625,1,0,0,3,0,1,32,534,15,9
0.5248161764705882,-0.16578584558823528,561,1,0,0,3,0,1,32,534,15,9
0.3373161764705882,-0.22828584558823528,615,1,0,0,3,0,1,32,534,15,9
0.02481617647058823,0.4904641544117647,592,1,0,0,3,0,1,32,534,15,9
0.21231617647058823,0.3029641544117647,615,1,0,0,3,0,1,32,534,15,9
0.24356617647058823,0.6779641544117647,573,1,0,0,3,0,1,32,534,15,9
0.6498161764705882,0.5529641544117647,623,1,0,0,3,0,1,32,534,15,9
0.5248161764705882,0.3342141544117647,615,1,0,0,3,0,1,32,534,15,9
-0.00643382352941177,0.0842141544117647,576,1,0,0,3,0,1,32,534,15,9
0.5873161764705882,-0.009535845588235295,604,1,0,0,3,0,1,32,534,15,9
0.3685661764705882,1.0529641544117647,525,1,0,0,3,0,1,32,534,15,9
0.3998161764705882,-0.5720358455882353,632,1,0,0,3,0,1,32,534,15,9
0.6810661764705882,0.3967141544117647,539,1,0,0,3,0,1,32,534,15,9
-0.2876838235294118,0.052964154411764705,550,1,0,0,3,0,1,32,534,15,9
0.8373161764705882,-0.13453584558823528,631,1,0,0,3,0,1,32,534,15,9
0.3685661764705882,0.052964154411764705,675,1,0,0,3,0,1,32,534,15,10
0.3998161764705882,-0.0720358455882353,652,1,0,0,3,0,1,32,534,15,10
0.7435661764705882,0.3654641544117647,577,1,0,0,3,0,1,32,534,15,10
0.7435661764705882,0.3029641544117647,623,1,0,0,3,0,1,32,534,15,10
0.3998161764705882,-0.0720358455882353,592,1,0,0,3,0,1,32,534,15,10
0.5560661764705882,-0.3845358455882353,662,1,0,0,3,0,1,32,534,15,10
-0.4439338235294118,-0.22828584558823528,635,1,0,0,3,0,1,32,534,15,10
0.11856617647058823,-0.009535845588235295,599,1,0,0,3,0,1,32,534,15,10
0.5873161764705882,0.052964154411764705,602,1,0,0,3,0,1,32,534,15,10
0.3685661764705882,-0.1032858455882353,627,1,0,0,3,0,1,32,534,15,10
0.18106617647058823,-0.009535845588235295,563,1,0,0,3,0,1,32,534,15,10
0.4623161764705882,0.3654641544117647,664,1,0,0,3,0,1,32,534,15,10
0.24356617647058823,-0.040785845588235295,624,1,0,0,3,0,1,32,534,15,10
0.5560661764705882,-0.040785845588235295,668,1,0,0,3,0,1,32,534,15,10
0.4310661764705882,-0.3220358455882353,646,1,0,0,3,0,1,32,534,15,10
0.7748161764705882,0.021714154411764705,645,1,0,0,3,0,1,32,534,15,10
0.5873161764705882,-0.4782858455882353,659,1,0,0,3,0,1,32,534,15,10
0.14981617647058823,0.24046415441176472,698,1,0,0,3,0,1,32,534,15,10
0.21231617647058823,0.021714154411764705,616,1,0,0,3,0,1,32,534,15,10
0.2748161764705882,-0.22828584558823528,616,1,0,0,3,0,1,32,534,15,10
0.3685661764705882,-0.3845358455882353,678,1,0,0,3,0,1,32,534,15,10
0.6810661764705882,0.3342141544117647,613,1,0,0,3,0,1,32,534,15,10
0.21231617647058823,-0.5407858455882353,620,1,0,0,3,0,1,32,534,15,10
0.4623161764705882,-0.040785845588235295,595,1,0,0,3,0,1,32,534,15,10
0.08731617647058823,-0.19703584558823528,631,1,0,0,3,0,1,32,534,15,10
0.4623161764705882,-0.6970358455882353,651,1,0,0,3,0,1,32,534,15,10
0.5560661764705882,-0.040785845588235295,687,1,0,0,3,0,1,32,534,15,10
0.05436197916666666,-0.6962890625,853,1,0,0,3,0,1,32,533,14,1
1.3356119791666667,0.1787109375,907,1,0,0,3,0,1,32,533,14,1
1.2106119791666667,-0.2587890625,908,1,0,0,3,0,1,32,533,14,1
0.08561197916666666,0.2412109375,939,1,0,0,3,0,1,32,533,14,1
-0.03938802083333334,-0.5712890625,1042,1,0,0,3,0,1,32,533,14,1
-0.13313802083333334,-0.6962890625,945,1,0,0,3,0,1,32,533,14,1
-0.28938802083333337,-0.1650390625,1041,1,0,0,3,0,1,32,533,14,1
0.023111979166666657,-0.8212890625,1017,1,0,0,3,0,1,32,533,14,1
0.21061197916666666,-0.9150390625,971,1,0,0,3,0,1,32,533,14,1
0.9918619791666666,-0.2900390625,911,1,0,0,3,0,1,32,533,14,1
0.21061197916666666,-0.7900390625,883,1,0,0,3,0,1,32,533,14,1
0.7731119791666666,-0.1025390625,814,1,0,0,3,0,1,32,533,14,1
0.9918619791666666,-0.2587890625,838,1,0,0,3,0,1,32,533,14,1
0.30436197916666663,-0.6337890625,886,1,0,0,3,0,1,32,533,14,1
0.5543619791666666,-0.1337890625,884,1,0,0,3,0,1,32,533,14,1
0.33561197916666663,-0.8212890625,1005,1,0,0,3,0,1,32,533,14,1
0.7106119791666666,0.0224609375,859,1,0,0,3,0,1,32,533,14,1
0.42936197916666663,-0.0087890625,839,1,0,0,3,0,1,32,533,14,1
-0.13313802083333334,-0.1337890625,851,1,0,0,3,0,1,32,533,14,1
-0.008138020833333343,-0.5087890625,842,1,0,0,3,0,1,32,533,14,1
0.39811197916666663,-0.0712890625,812,1,0,0,3,0,1,32,533,14,1
0.11686197916666666,-0.0712890625,795,1,0,0,3,0,1,32,533,14,1
0.5543619791666666,-0.1025390625,812,1,0,0,3,0,1,32,533,14,1
-0.10188802083333334,0.4599609375,820,1,0,0,3,0,1,32,533,14,1
0.33561197916666663,-0.1025390625,848,1,0,0,3,0,1,32,533,14,1
0.023111979166666657,0.2724609375,826,1,0,0,3,0,1,32,533,14,1
0.36686197916666663,-0.3212890625,786,1,0,0,3,0,1,32,533,14,1
0.17936197916666666,0.7724609375,749,1,0,0,3,0,1,32,533,14,2
0.9918619791666666,0.3662109375,743,1,0,0,3,0,1,32,533,14,2
0.5856119791666666,-0.1962890625,733,1,0,0,3,0,1,32,533,14,2
0.39811197916666663,0.2724609375,778,1,0,0,3,0,1,32,533,14,2
1.1168619791666667,0.7099609375,735,1,0,0,3,0,1,32,533,14,2
0.33561197916666663,0.3037109375,739,1,0,0,3,0,1,32,533,14,2
0.6793619791666666,-0.3837890625,816,1,0,0,3,0,1,32,533,14,2
0.49186197916666663,0.2099609375,774,1,0,0,3,0,1,32,533,14,2
-0.5393880208333334,-0.0087890625,848,1,0,0,3,0,1,32,533,14,2
-0.22688802083333334,-0.6962890625,829,1,0,0,3,0,1,32,533,14,2
0.24186197916666666,-0.3212890625,827,1,0,0,3,0,1,32,533,14,2
0.21061197916666666,-0.1650390625,820,1,0,0,3,0,1,32,533,14,2
0.33561197916666663,0.1787109375,801,1,0,0,3,0,1,32,533,14,2
0.5231119791666666,0.1474609375,808,1,0,0,3,0,1,32,533,14,2
0.5856119791666666,0.2412109375,831,1,0,0,3,0,1,32,533,14,2
-0.22688802083333334,-0.2587890625,813,1,0,0,3,0,1,32,533,14,2
0.5543619791666666,1.0849609375,655,1,0,0,3,0,1,32,533,14,2
0.8668619791666666,-1.1337890625,637,1,0,0,3,0,1,32,533,14,2
-0.07063802083333334,-0.4775390625,633,1,0,0,3,0,1,32,533,14,2
0.21061197916666666,-0.1650390625,760,1,0,0,3,0,1,32,533,14,2
0.24186197916666666,-0.2275390625,736,1,0,0,3,0,1,32,533,14,2
0.24186197916666666,0.1162109375,750,1,0,0,3,0,1,32,533,14,2
-0.28938802083333337,0.3662109375,742,1,0,0,3,0,1,32,533,14,2
0.21061197916666666,1.1787109375,658,1,0,0,3,0,1,32,533,14,2
0.9918619791666666,-2.7587890625,748,1,0,0,3,0,1,32,533,14,2
0.7731119791666666,-0.5087890625,766,1,0,0,3,0,1,32,533,14,2
0.08561197916666666,-0.7900390625,745,1,0,0,3,0,1,32,533,14,2
0.49186197916666663,0.1162109375,716,1,0,0,3,0,1,32,533,14,2
-0.13313802083333334,0.2099609375,808,1,0,0,3,0,1,32,533,14,2
0.9606119791666666,-0.2900390625,776,1,0,0,3,0,1,32,533,14,3
0.6793619791666666,-0.3212890625,814,1,0,0,3,0,1,32,533,14,3
0.33561197916666663,-0.0400390625,787,1,0,0,3,0,1,32,533,14,3
0.27311197916666663,0.7099609375,618,1,0,0,3,0,1,32,533,14,3
0.36686197916666663,0.0537109375,703,1,0,0,3,0,1,32,533,14,3
0.27311197916666663,-0.5400390625,721,1,0,0,3,0,1,32,533,14,3
0.023111979166666657,0.3662109375,608,1,0,0,3,0,1,32,533,14,3
-0.008138020833333343,-0.9775390625,607,1,0,0,3,0,1,32,533,14,3
0.33561197916666663,-0.0087890625,665,1,0,0,3,0,1,32,533,14,3
0.36686197916666663,0.4287109375,703,1,0,0,3,0,1,32,533,14,3
0.7731119791666666,0.5537109375,668,1,0,0,3,0,1,32,533,14,3
1.3043619791666667,0.3037109375,709,1,0,0,3,0,1,32,533,14,3
0.05436197916666666,0.7724609375,738,1,0,0,3,0,1,32,533,14,3
0.17936197916666666,0.0849609375,701,1,0,0,3,0,1,32,533,14,3
0.17936197916666666,-0.2900390625,786,1,0,0,3,0,1,32,533,14,3
0.17936197916666666,-0.0712890625,801,1,0,0,3,0,1,32,533,14,3
0.05436197916666666,0.5224609375,813,1,0,0,3,0,1,32,533,14,3
0.5543619791666666,-0.7587890625,623,1,0,0,3,0,1,32,533,14,3
