x,y,rt,radius,id,sub_id
0.15325184501845018,-0.3077721402214022,0.933919025119,32,512,22
0.18450184501845018,0.004727859778597784,0.850114358007,32,512,22
-0.5029981549815499,-0.057772140221402216,0.866576085624,32,512,22
-0.12799815498154982,0.5047278597785978,0.866631071258,32,512,22
0.059501845018450183,0.6609778597785978,0.849967429298,32,512,22
0.059501845018450183,0.2547278597785978,0.83318600402,32,512,22
-0.2529981549815498,0.3484778597785978,0.899474602076,32,512,22
-0.034248154981549817,-0.2452721402214022,0.950232622155,32,512,22
0.09075184501845018,-0.057772140221402216,0.916725057526,32,512,22
-0.06549815498154982,-0.12027214022140222,0.850057269156,32,512,22
-0.09674815498154982,0.2234778597785978,0.816145274963,32,512,22
0.059501845018450183,0.4109778597785978,0.816401573946,32,512,22
-0.22174815498154982,0.2234778597785978,0.866799934127,32,512,22
0.09075184501845018,0.5984778597785978,0.849665759655,32,512,22
-0.06549815498154982,0.1922278597785978,0.899676816829,32,512,22
-0.034248154981549817,-0.3702721402214022,0.983267250471,32,512,22
-0.034248154981549817,0.004727859778597784,0.91673046595,32,512,22
-0.09674815498154982,0.3797278597785978,0.933501074498,32,512,22
-0.19049815498154982,-0.4327721402214022,0.933189188945,32,512,22
0.12200184501845018,0.1297278597785978,0.999962441507,32,512,22
-0.0029981549815498165,-0.057772140221402216,0.999697428953,32,512,22
-0.09674815498154982,0.1297278597785978,0.899713473918,32,512,22
0.028251845018450183,0.06722785977859778,0.882565778389,32,512,22
-0.034248154981549817,0.3484778597785978,0.866382283974,32,512,22
-0.3154981549815498,-0.4640221402214022,0.832991300849,32,512,22
0.21575184501845018,0.035977859778597784,0.833294472832,32,512,22
0.12200184501845018,0.09847785977859778,0.766151945398,32,512,22
0.12200184501845018,0.5672278597785978,0.899751633347,32,512,22
-0.4717481549815498,-0.6515221402214022,0.833512011508,32,512,22
-0.06549815498154982,0.1922278597785978,0.866866938421,32,512,22
-0.09674815498154982,0.5984778597785978,0.833462734823,32,512,22
-0.19049815498154982,0.2234778597785978,0.832535491267,32,512,22
0.09075184501845018,0.2859778597785978,0.950100416318,32,512,22
0.4345018450184502,0.1609778597785978,0.849505610298,32,512,22
0.2782518450184502,0.1922278597785978,0.882841607789,32,512,22
-0.06549815498154982,-0.1515221402214022,0.917512583605,32,512,22
-0.09674815498154982,-0.2452721402214022,0.816581554129,32,512,22
0.028251845018450183,0.035977859778597784,0.832908071287,32,512,22
-0.2529981549815498,0.4422278597785978,0.833676968352,32,512,22
0.6845018450184501,-0.2452721402214022,0.800310623599,32,512,22
0.028251845018450183,-0.4640221402214022,0.866668930161,32,512,22
-0.5654981549815499,0.6609778597785978,0.799462403054,32,512,22
-0.19049815498154982,-0.3390221402214022,0.850607425673,32,512,22
-0.034248154981549817,-0.08902214022140222,0.767061160819,32,512,22
-0.09674815498154982,-0.057772140221402216,0.766208132787,32,512,22
0.4032518450184502,-0.3390221402214022,0.732888961502,32,512,22
-0.15924815498154982,-0.3077721402214022,0.850433454791,32,512,22
0.09075184501845018,1.1297278597785978,0.833710620704,32,512,22
-0.09674815498154982,0.4422278597785978,0.816793383914,32,512,22
0.028251845018450183,-0.7765221402214022,0.800134249032,32,512,22
0.4345018450184502,-0.4952721402214022,0.849673571822,32,512,22
-0.2529981549815498,-0.057772140221402216,0.865921666846,32,512,22
-0.5654981549815499,-0.2765221402214022,0.817212836933,32,512,22
0.09075184501845018,0.3484778597785978,0.749354595202,32,512,22
-0.22174815498154982,-0.3077721402214022,0.750409237109,32,512,22
-0.12799815498154982,0.9734778597785978,0.69966143294,32,512,22
0.18450184501845018,0.1609778597785978,0.716427834879,32,512,22
0.059501845018450183,-0.4327721402214022,0.933002297999,32,512,22
-0.06549815498154982,0.1609778597785978,0.733275663573,32,512,22
-0.034248154981549817,0.1922278597785978,0.816678605275,32,512,22
-0.034248154981549817,0.06722785977859778,0.849683787732,32,512,22
0.059501845018450183,0.1922278597785978,0.833342848113,32,512,22
0.059501845018450183,0.1922278597785978,0.883595781866,32,512,22
0.12200184501845018,-0.9952721402214022,0.850902785431,32,512,22
0.24700184501845018,1.1297278597785978,0.866864835203,32,512,22
0.3720018450184502,0.5984778597785978,0.916993375286,32,512,22
-0.22174815498154982,0.09847785977859778,0.833072427136,32,512,22
0.09075184501845018,-0.3702721402214022,0.917222632153,32,512,22
-0.5342481549815499,0.5672278597785978,0.80035028531,32,512,22
-0.09674815498154982,0.1297278597785978,0.799114461406,32,512,22
0.15325184501845018,0.004727859778597784,0.832863902557,32,512,22
0.12200184501845018,-0.2452721402214022,0.816955937014,32,512,22
0.21575184501845018,0.2234778597785978,0.949669545516,32,512,22
-0.19049815498154982,-0.1827721402214022,0.95111329318,32,512,22
-0.19049815498154982,0.3484778597785978,0.967159473861,32,512,22
0.3407518450184502,-0.2140221402214022,0.849516727612,32,512,22
-0.22174815498154982,-0.8077721402214022,0.800432613469,32,512,22
0.2782518450184502,0.5984778597785978,0.867043012579,32,512,22
0.059501845018450183,0.5672278597785978,0.883619218424,32,512,22
-0.0029981549815498165,0.5984778597785978,0.915941137122,32,512,22
-0.09674815498154982,-0.3702721402214022,0.783686042472,32,512,22
0.3095018450184502,-0.057772140221402216,0.83322566573,32,512,22
-0.034248154981549817,-0.3702721402214022,0.849908237171,32,512,22
0.18450184501845018,0.06722785977859778,0.817265118298,32,512,22
-0.034248154981549817,0.2859778597785978,0.849623093265,32,512,22
-0.2529981549815498,0.2234778597785978,0.899600197561,32,512,22
-0.2529981549815498,-0.4952721402214022,0.883723781153,32,512,22
-0.22174815498154982,-0.2765221402214022,0.93389558862,32,512,22
-0.06549815498154982,0.1297278597785978,0.849906133895,32,512,22
0.12200184501845018,0.2234778597785978,0.933382990654,32,512,22
-0.22174815498154982,-0.9015221402214022,0.799862025247,32,512,22
0.3095018450184502,0.1609778597785978,0.816215884872,32,512,22
-0.19049815498154982,0.1297278597785978,0.849156767246,32,512,22
0.059501845018450183,0.5047278597785978,0.833640611672,32,512,22
0.059501845018450183,0.2547278597785978,0.866494358401,32,512,22
-0.034248154981549817,0.1297278597785978,0.86641383305,32,512,22
0.028251845018450183,-0.057772140221402216,0.883268572565,32,512,22
-0.09674815498154982,-0.8077721402214022,0.799762269889,32,512,22
-0.09674815498154982,-0.3077721402214022,0.917231646192,32,512,22
-0.034248154981549817,0.4734778597785978,0.900338446896,32,512,22
-0.22174815498154982,-0.4952721402214022,0.732720098633,32,512,22
0.059501845018450183,-0.1515221402214022,0.833038774785,32,512,22
-0.06549815498154982,0.06722785977859778,0.883602692687,32,512,22
-0.19049815498154982,0.2234778597785978,0.915334192279,32,512,22
-0.0029981549815498165,0.1297278597785978,0.833423373522,32,512,22
0.3095018450184502,0.3172278597785978,0.882998752466,32,512,22
0.059501845018450183,-0.1515221402214022,0.900202935911,32,512,22
0.21575184501845018,-0.3702721402214022,0.799854513491,32,512,22
-0.4404981549815498,-0.2140221402214022,0.832974174235,32,512,22
0.2782518450184502,0.1922278597785978,0.866508179985,32,512,22
0.09075184501845018,0.004727859778597784,0.883047127747,32,512,22
0.059501845018450183,0.2234778597785978,0.866655709571,32,512,22
-0.034248154981549817,0.2859778597785978,0.816975767841,32,512,22
0.059501845018450183,0.035977859778597784,0.816441536183,32,512,22
0.24700184501845018,0.4422278597785978,0.899800309096,32,512,22
-0.3154981549815498,-0.4640221402214022,0.816643450526,32,512,22
0.15325184501845018,-0.057772140221402216,0.883301023045,32,512,22
-0.15924815498154982,-0.2452721402214022,0.900319517415,32,512,22
0.028251845018450183,0.1922278597785978,0.850475219835,32,512,22
0.24700184501845018,-0.3390221402214022,0.916285773681,32,512,22
-0.15924815498154982,-0.026522140221402216,0.81684987183,32,512,22
0.12200184501845018,-0.057772140221402216,0.816889834066,32,512,22
-0.06549815498154982,-0.6515221402214022,0.749698029889,32,512,22
-0.22174815498154982,-0.5265221402214022,0.79961714393,32,512,22
-0.2529981549815498,-0.6202721402214022,0.900194222399,32,512,22
0.028251845018450183,0.2859778597785978,0.783078797045,32,512,22
0.2782518450184502,-0.08902214022140222,0.899985397293,32,512,22
-0.09674815498154982,-0.08902214022140222,0.800183225248,32,512,22
-0.034248154981549817,-0.057772140221402216,0.849514323869,32,512,22
-0.5029981549815499,0.6297278597785978,0.850132686552,32,512,22
0.21575184501845018,0.4734778597785978,0.800642940914,32,512,22
0.4345018450184502,-0.2452721402214022,0.934092395008,32,512,22
-0.09674815498154982,-0.12027214022140222,0.799492149381,32,512,22
-0.034248154981549817,0.06722785977859778,0.883103315253,32,512,22
0.24700184501845018,0.035977859778597784,0.916966633697,32,512,22
